Interval,Lat_M,Lon_M
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
280,58.081255,-0.54724159
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
281,58.08100304,-0.57886193
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
282,58.08066349,-0.61034367
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
283,58.08034401,-0.6419167
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
284,58.08018602,-0.67347617
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
285,58.08015,-0.70495267
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
286,58.08034,-0.73663374
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
287,58.0804768,-0.76822197
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
288,58.08073667,-0.79974703
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
289,58.0805,-0.83123244
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
290,58.08068404,-0.86281395
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
291,58.08088167,-0.89435469
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
292,58.08110167,-0.92592282
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
293,58.08125667,-0.95754452
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
294,58.081365,-0.98937755
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
295,58.08008494,-0.99263829
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
323,58.0822447,-1.49139075
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
324,58.08093644,-1.52611028
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
325,58.08023209,-1.55756919
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
326,58.0814129,-1.58907211
327,58.08246441,-1.620703
327,58.08246441,-1.620703
327,58.08246441,-1.620703
327,58.08246441,-1.620703
327,58.08246441,-1.620703
327,58.08246441,-1.620703
327,58.08246441,-1.620703
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
328,58.08340715,-1.65208792
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
329,58.07852372,-1.66937833
330,58.08291,-2.35268455
330,58.08291,-2.35268455
330,58.08291,-2.35268455
330,58.08291,-2.35268455
330,58.08291,-2.35268455
330,58.08291,-2.35268455
330,58.08291,-2.35268455
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
331,58.08277096,-2.37771937
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
332,58.08274222,-2.40931374
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
333,58.08264758,-2.44082205
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
334,58.08253975,-2.47245744
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
335,58.0824637,-2.50396108
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
336,58.08218211,-2.53551287
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
337,58.08190403,-2.56717575
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
338,58.08193167,-2.59867131
339,58.08222939,-2.63026435
339,58.08222939,-2.63026435
339,58.08222939,-2.63026435
339,58.08222939,-2.63026435
339,58.08222939,-2.63026435
339,58.08222939,-2.63026435
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
340,58.082535,-2.66190758
341,58.08277895,-2.69344569
341,58.08277895,-2.69344569
341,58.08277895,-2.69344569
341,58.08277895,-2.69344569
341,58.08277895,-2.69344569
341,58.08277895,-2.69344569
342,58.08300747,-2.7249881
342,58.08300747,-2.7249881
342,58.08300747,-2.7249881
342,58.08300747,-2.7249881
342,58.08300747,-2.7249881
342,58.08300747,-2.7249881
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
343,58.08333957,-2.75653567
344,58.08379167,-2.78815477
344,58.08379167,-2.78815477
344,58.08379167,-2.78815477
344,58.08379167,-2.78815477
344,58.08379167,-2.78815477
344,58.08379167,-2.78815477
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
345,58.08419814,-2.81969639
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
346,58.08399874,-2.85117394
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
347,58.08378118,-2.88287632
348,58.08366308,-2.91439639
348,58.08366308,-2.91439639
348,58.08366308,-2.91439639
348,58.08366308,-2.91439639
348,58.08366308,-2.91439639
348,58.08366308,-2.91439639
349,58.08355526,-2.94593289
349,58.08355526,-2.94593289
349,58.08355526,-2.94593289
349,58.08355526,-2.94593289
349,58.08355526,-2.94593289
349,58.08355526,-2.94593289
350,58.08326822,-2.97754109
350,58.08326822,-2.97754109
350,58.08326822,-2.97754109
350,58.08326822,-2.97754109
350,58.08326822,-2.97754109
351,58.082705,-3.00901462
351,58.082705,-3.00901462
351,58.082705,-3.00901462
351,58.082705,-3.00901462
351,58.082705,-3.00901462
352,58.08211559,-3.04055622
352,58.08211559,-3.04055622
352,58.08211559,-3.04055622
352,58.08211559,-3.04055622
352,58.08211559,-3.04055622
353,58.08158805,-3.0721265
353,58.08158805,-3.0721265
353,58.08158805,-3.0721265
353,58.08158805,-3.0721265
353,58.08158805,-3.0721265
354,58.08120098,-3.1036833
354,58.08120098,-3.1036833
354,58.08120098,-3.1036833
354,58.08120098,-3.1036833
354,58.08120098,-3.1036833
355,58.08071002,-3.13524868
355,58.08071002,-3.13524868
355,58.08071002,-3.13524868
355,58.08071002,-3.13524868
355,58.08071002,-3.13524868
356,58.08102167,-3.16671143
356,58.08102167,-3.16671143
356,58.08102167,-3.16671143
356,58.08102167,-3.16671143
356,58.08102167,-3.16671143
357,58.08137113,-3.1983008
357,58.08137113,-3.1983008
357,58.08137113,-3.1983008
357,58.08137113,-3.1983008
357,58.08137113,-3.1983008
357,58.08137113,-3.1983008
358,58.08183333,-3.22975909
358,58.08183333,-3.22975909
358,58.08183333,-3.22975909
358,58.08183333,-3.22975909
358,58.08183333,-3.22975909
358,58.08183333,-3.22975909
359,58.08208652,-3.26144683
359,58.08208652,-3.26144683
359,58.08208652,-3.26144683
359,58.08208652,-3.26144683
359,58.08208652,-3.26144683
359,58.08208652,-3.26144683
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
360,58.08237333,-3.29306955
361,58.08278611,-3.32462157
361,58.08278611,-3.32462157
361,58.08278611,-3.32462157
361,58.08278611,-3.32462157
361,58.08278611,-3.32462157
361,58.08278611,-3.32462157
362,58.08328333,-3.3561435
362,58.08328333,-3.3561435
362,58.08328333,-3.3561435
362,58.08328333,-3.3561435
362,58.08328333,-3.3561435
363,58.08269776,-3.39297115
363,58.08269776,-3.39297115
363,58.08269776,-3.39297115
363,58.08269776,-3.39297115
363,58.08269776,-3.39297115
364,58.07417643,-3.37570579
364,58.07417643,-3.37570579
364,58.07417643,-3.37570579
364,58.07417643,-3.37570579
364,58.07417643,-3.37570579
365,58.06336625,-3.35129767
365,58.06336625,-3.35129767
365,58.06336625,-3.35129767
365,58.06336625,-3.35129767
365,58.06336625,-3.35129767
365,58.06336625,-3.35129767
366,58.0533592,-3.32614542
366,58.0533592,-3.32614542
366,58.0533592,-3.32614542
366,58.0533592,-3.32614542
366,58.0533592,-3.32614542
366,58.0533592,-3.32614542
367,58.04389881,-3.3001787
367,58.04389881,-3.3001787
367,58.04389881,-3.3001787
367,58.04389881,-3.3001787
367,58.04389881,-3.3001787
367,58.04389881,-3.3001787
368,58.03432544,-3.27448389
368,58.03432544,-3.27448389
368,58.03432544,-3.27448389
368,58.03432544,-3.27448389
368,58.03432544,-3.27448389
368,58.03432544,-3.27448389
369,58.02536518,-3.24784023
369,58.02536518,-3.24784023
369,58.02536518,-3.24784023
369,58.02536518,-3.24784023
369,58.02536518,-3.24784023
369,58.02536518,-3.24784023
370,58.01651845,-3.22113722
370,58.01651845,-3.22113722
370,58.01651845,-3.22113722
370,58.01651845,-3.22113722
370,58.01651845,-3.22113722
371,58.00766212,-3.19437278
371,58.00766212,-3.19437278
371,58.00766212,-3.19437278
371,58.00766212,-3.19437278
371,58.00766212,-3.19437278
372,57.99879281,-3.16765346
372,57.99879281,-3.16765346
372,57.99879281,-3.16765346
372,57.99879281,-3.16765346
372,57.99879281,-3.16765346
373,57.98983014,-3.14115957
373,57.98983014,-3.14115957
373,57.98983014,-3.14115957
373,57.98983014,-3.14115957
373,57.98983014,-3.14115957
373,57.98983014,-3.14115957
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
374,57.98098215,-3.11439744
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
375,57.97236563,-3.08737495
376,57.96382233,-3.06030238
376,57.96382233,-3.06030238
376,57.96382233,-3.06030238
376,57.96382233,-3.06030238
376,57.96382233,-3.06030238
376,57.96382233,-3.06030238
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
377,57.9553416,-3.03326794
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
378,57.94684203,-3.00607853
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
379,57.93668611,-2.9810672
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
380,57.92634942,-2.95633944
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
381,57.91616975,-2.93144156
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
382,57.90586477,-2.9063391
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
383,57.89652586,-2.88069531
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
384,57.88766294,-2.85392889
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
385,57.87862544,-2.82769677
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
386,57.86840527,-2.80361817
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
387,57.85947913,-2.77673482
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
388,57.85065495,-2.75005296
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
389,57.84172719,-2.72350913
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
390,57.83288409,-2.69687574
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
391,57.82415735,-2.67014028
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
392,57.8153469,-2.64327393
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
393,57.80983365,-2.62648585
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
394,57.76861911,-1.7809411
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
395,57.7695,-1.7609912
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
396,57.76937119,-1.72987052
397,57.77099333,-1.70387334
397,57.77099333,-1.70387334
397,57.77099333,-1.70387334
397,57.77099333,-1.70387334
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
413,57.76806548,-1.49610904
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
414,57.76486746,-1.48043151
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
415,57.76645513,-1.44883446
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
416,57.76771013,-1.41761189
